,model,pred_norm_gpu,true_norm_gpu,true_gpu,true_n_gpu,pred_gpu,ub_90_norm,ub_90,pred_n_gpu_90,ub_91_norm,ub_91,pred_n_gpu_91,ub_92_norm,ub_92,pred_n_gpu_92,ub_93_norm,ub_93,pred_n_gpu_93,ub_94_norm,ub_94,pred_n_gpu_94,ub_95_norm,ub_95,pred_n_gpu_95,ub_96_norm,ub_96,pred_n_gpu_96,ub_97_norm,ub_97,pred_n_gpu_97,ub_98_norm,ub_98,pred_n_gpu_98,ub_99_norm,ub_99,pred_n_gpu_99
384,LSTMQ,0.3783451,0.4052963065834727,19986030.58712673,2872,18783011.352206957,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758,0.397262355,19189622.456320114,2758
385,LSTMQ,0.39343765,0.4074776466106753,20036273.66908428,2880,19107413.514115915,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807,0.41310953250000004,19530244.72632452,2807
386,LSTMQ,0.40240118,0.3975030957919716,19806528.5729396,2847,19300077.345631186,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836,0.42252123900000005,19732541.749415554,2836
387,LSTMQ,0.42832005,0.3908172434075884,19652532.48561916,2825,19857182.504284773,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920,0.44973605250000004,20317502.166001827,2920
388,LSTMQ,0.42936134,0.3895203288287476,19622660.487368524,2820,19879564.191088803,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924,0.45082940699999996,20341002.937146053,2924
389,LSTMQ,0.417543,0.375529056289289,19300397.72955723,2774,19625538.52636183,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885,0.43842015,20074275.989182733,2885
390,LSTMQ,0.41065645,0.3728133780080929,19237847.16671469,2765,19477517.700981483,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863,0.4311892725,19918854.12253337,2863
391,LSTMQ,0.40927327,0.3850118380797029,19518815.847200427,2805,19447787.365000535,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858,0.42973693350000003,19887637.269753374,2858
392,LSTMQ,0.39250693,0.400271432077361,19870292.01428224,2856,19087408.440080583,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804,0.41213227649999995,19509239.398587424,2804
393,LSTMQ,0.38991407,0.391683688748435,19672489.43122554,2827,19031677.010366768,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796,0.4094097735,19450721.397387918,2796
394,LSTMQ,0.404474,0.3788462605635745,19376803.317014683,2785,19344630.935928922,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843,0.4246977,19779323.01922818,2843
395,LSTMQ,0.42013213,0.3670827160095726,19105852.1008964,2746,19681189.78274086,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894,0.4411387365,20132709.80838071,2894
396,LSTMQ,0.40978476,0.3688212829432979,19145896.733943302,2752,19458781.429078165,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860,0.43027399800000005,19899181.037034884,2860
397,LSTMQ,0.39568362,0.3558687454935541,18847559.293411247,2709,19155688.823694658,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814,0.415467801,19580933.8013822,2814
398,LSTMQ,0.3833541,0.3562512630143859,18856369.868062463,2710,18890675.758089457,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774,0.40252180499999995,19302670.08249674,2774
399,LSTMQ,0.38621095,0.3366611292555335,18405147.82852208,2645,18952081.43945209,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784,0.4055214975,19367146.047927506,2784
400,LSTMQ,0.3711866,0.3336293892410219,18335317.375624537,2635,18629145.181412406,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735,0.38974592999999996,19028062.976985835,2735
401,LSTMQ,0.3721209,0.3418157832797768,18523875.6294945,2662,18649227.204653773,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738,0.390726945,19049149.101389274,2738
402,LSTMQ,0.35034886,0.3450252622960871,18597799.96739991,2673,18181254.804683704,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667,0.367866303,18557778.0814207,2667
403,LSTMQ,0.34805885,0.3463934239003462,18629313.00743802,2678,18132032.890905507,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660,0.3654617925,18506095.07195359,2660
404,LSTMQ,0.3586325,0.3472470233275451,18648974.07148344,2680,18359304.95025059,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694,0.376564125,18744730.73426593,2694
405,LSTMQ,0.36203578,0.3344842312216306,18355007.059560496,2638,18432455.70274646,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705,0.38013756899999995,18821539.024386592,2705
406,LSTMQ,0.36360303,0.328042087457983,18206624.343861483,2617,18466142.474581026,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710,0.3817831815,18856910.134812888,2710
407,LSTMQ,0.3650315,0.3165307614741331,17941482.510110613,2579,18496846.282500967,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715,0.38328307500000003,18889149.13312883,2715
408,LSTMQ,0.3507089,0.3073721881673429,17730531.92765721,2548,18188993.57343873,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668,0.368244345,18565903.78861348,2668
409,LSTMQ,0.3443601,0.3152330980069352,17911593.26261931,2574,18052531.24960826,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648,0.361578105,18422618.348591484,2648
410,LSTMQ,0.33223435,0.3837723052632383,19490265.53037221,2801,17791898.055431824,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609,0.3488460675,18148953.49470623,2609
411,LSTMQ,0.32199025,0.3191699805361131,18002271.978043795,2587,17571709.40693892,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575,0.3380897625,17917755.413788676,2575
412,LSTMQ,0.33154583,0.3110528272487574,17815308.55519695,2561,17777098.87460966,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606,0.34812312149999997,18133414.354842953,2606
413,LSTMQ,0.4083742,0.3574276714674762,18883466.23340995,2714,19428462.582130346,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855,0.42879291,19867346.247739676,2855
414,LSTMQ,0.33242318,0.3404106684712882,18491511.441608947,2658,17795956.803637613,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609,0.349044339,18153215.180322304,2609
415,LSTMQ,0.32449695,0.3367962989576066,18408261.20944149,2646,17625588.897101764,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583,0.3407217975,17974328.87845966,2583
416,LSTMQ,0.38242003,0.3476134801834806,18657414.7187998,2682,18870598.678512163,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771,0.40154103150000003,19281589.14894058,2771
417,LSTMQ,0.35938042,0.3639985158389119,19034813.32655789,2736,18375380.88605567,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697,0.37734944099999995,18761610.466861263,2697
418,LSTMQ,0.35443205,0.3588065991376359,18915227.249611635,2719,18269019.67301179,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680,0.3721536525,18649931.19316519,2680
419,LSTMQ,0.36847422,0.345707898930685,18613523.223724745,2675,18570844.765914783,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726,0.38689793100000003,18966847.540713336,2726
